route_id,section_id,heading,text
152,152_section-1,PUNTOS IMPORTANTES DE PASO (WAYPOINTS),Punto de paso Tiempo Altura Latitud Longitud Cal Jan de la Llosa 0:00h 1.610m 42.439436º 1.699560º Castillo de la Llosa 0:25h 1.702m 42.442371º 1.701950º Barraca de la Farga 0:40h 1.737m 42.448253º 1.701097º Río de Calm Colomer 0:55h 1.790m 42.454187º 1.701158º Palanca de Prat Xuixirà 1:40h 1.975m 42.471652º 1.699080º Oratorio de la Mare de Déu de la Llosa 1:50h 2.008m 42.478179º 1.701120º Cabaña de Esparvers 2:10h 2.068m 42.485597º 1.703205º Cal Jan de la Llosa 3:45h 1.610m 42.439436º 1.699560º Sistema de coordenadas geográﬁ cas. Datum WGS84. Cerdanya 1:50.000. Editorial Alpina. 1 km N La Vall de la Llosa RUTESPIRINEUS
152,152_section-2,LO MEJOR DE ESTA RUTA,Descubrir el bonito valle de origen glaciar de la Llosa. Recorrer un tramo del Camí dels Bons Homes y conocer el castillo de la Llosa. Adentrarnos en los bosques de pino negro típicos del paisaje subalpino.
152,152_section-3,INTRODUCCIÓN,"Ruta lineal de 13,3 km de longitud (ida y vuelta) a lo largo del pintoresco valle de la Llosa, al noroeste de la Cerdaña. La ruta se inicia en Cal Jan de la Llosa, cerca de Viliella, pasa por el antiguo castillo de la Llosa, se adentra en los frondosos pinares de pino negro típicos del bosque subalpino pirenaico y llega hasta la cabecera del valle, definida por un amplio anfiteatro glacial. El regreso se hace por el mismo camino, el sendero de gran recorrido GR 107 o Camí dels Bons Homes, también señalizado como itinerario número 25 de los Senderos de Lles y Aransa, ancho y bien definido. Es un itinerario fácil, aunque la distancia y el desnivel son moderados. Este itinerario lineal nos permite recorrer el largo valle de la Llosa, en la Cerdaña, al noroeste de la comarca y haciendo frontera con Andorra y Francia. El recorrido sigue el sendero GR 107 o Camí dels Bons Homes, por el fondo del valle y resiguiendo el río de la Llosa, entre pastos y extensos pinares de pino negro, hasta la pequeña cabaña de Esparvers, rodeada por un amplio anfiteatro glacial donde destaca el pico de la Muga (2.860m)."
152,152_section-4,¿SABÍAS QUE...?,"El valle de la Llosa es un valle de origen glaciar? El glaciar que cubría este valle en la última glaciación (hace unos 22.000 años) era un glaciar de valle, similar a los que ahora podemos encontrar en los Alpes. En aquella época el nivel de las nieves perpetuas se situaba entre los 2.100 y 2.200m de altitud. El hielo cubría todos los valles de la Cerdaña a partir de esta altura, cosa que no ocurre actualmente. El glaciar más importante del Pirineo Oriental fue el del valle del Carol, aunque apenas superó los 26 km, ya que se encontraba en la vertiente meridional de la cordillera pirenaica."
152,152_section-5,NO TE PIERDAS...,"Observar el modelado glaciar del relieve del valle de la Llosa: los conos de rocas detríticas que encontramos llegando al prado de Xuixirà, los valles en forma de U típicos de la morfología glaciar, el valle colgado de La Muga, las morrenas frontales en Esparvers o las rocas del castillo de la Llosa, ¡entre otros! La Vall de la Llosa RUTESPIRINEUS"
152,152_section-6,CÓMO LLEGAR EN COCHE,"Llegamos a Cal Jan de la Llosa desde Martinet, donde tomamos el desvío hacia Lles de Cerdaña. Seguimos la carretera LV-4036, pasamos Travesseres y llegamos a Lles de Cerdanya. Continuamos por la carretera en dirección a la estación de esquí de Cap de Rec y, justo saliendo de Lles, cogemos un desvío a mano derecha que, por una carretera más estrecha y en bajada, nos lleva hasta el pequeño núcleo de Viliella. Entramos en Viliella por la calle Mayor y giramos a la derecha por el camino de la Llosa que seguimos durante unos 3 km por pista de tierra hasta la casa de Cal Jan de la Llosa. A mano izquierda hay una zona de aparcamiento."
152,152_section-7,MÁS INFORMACIÓN,"DURACIÓN: Día completo TIEMPO TOTAL EFECTIVO (SIN PARADAS): 3:45h en total. 2:10h desde Cal Jan de la Llosa hasta la cabaña de Esparvers pasando por el castillo de la Llosa, y 1:35h para regresar a Cal Jan de la Llosa por el mismo camino. DESNIVEL ACUMULADO: 536m DIFICULTAD: Mitjana. ÉPOCA: Todo el año, aunque en invierno puede haber nieve. CARTOGRAFÍA: · Cerdanya 1:50.000. Editorial Alpina. · Base topográfica de Catalunya 1:25.000. Institut Cartogràfic i Geològic de Catalunya (ICGC). OBSERVACIONES: Para acceder a Cal Jan de la Llosa desde Viliella es recomendable un 4x4, aunque se puede llegar con un turismo no demasiado bajo. En el momento de publicar esta guía (primavera 2017), en Cal Jan de la Llosa se pagan 2 euros por aparcar. Empezamos el itinerario en la masía de Cal Jan de la Llosa (0:00h - 1.610m), donde hay una zona de aparcamiento. Pasamos por la casa y bajamos hacia el río de la Llosa. Justo después de cruzar el río dejamos la pista y tomamos un camino a la izquierda, entre muros de piedra seca. Seguimos este sendero ancho, que sube resiguiendo el río, hasta encontrar, nuevamente, la pista de tierra. Continuamos por la pista en dirección N y atravesamos una barrera que impide el paso a los vehículos no autorizados. Dejamos atrás una pista forestal que baja hasta el río y nosotros seguimos un trozo más hasta que encontramos un sendero bien definido que baja hacia el río. Aquí dejamos el GR para ir a visitar la ermita y el castillo de la Llosa. Cruzamos el río de la Llosa por unas pasarelas de madera y, tras cruzar el prado del Castell, subimos hacia las rocas donde se levanta la ermita de la Mare de Déu dels Àngels, actualmente en ruinas. Continuamos subiendo por rocas graníticas pulidas por el hielo y llegamos al castillo de la Llosa (0:25h - 1.702m). Desde este punto disfrutamos de una amplia panorámica de toda la parte meridional del valle de la Llosa, con la gran masía de Cal Jan de la Llosa en primer plano, y las escarpadas paredes norte del Cadí al fondo."
152,152_section-8,RECORRIDO,"La Vall de la Llosa RUTESPIRINEUS Deshacemos el camino y regresamos a la pista. Continuamos siguiendo el GR 107 en dirección N y en paralelo al río, en medio de un bosque de pino rojo. Pronto llegamos a la barraca de la Farga (0:40h - 1.737m), en estado ruinoso. Continuamos por la pista, señalizada muy de vez en cuando con las marcas de pintura blanca y roja del GR, y que coincide con el itinerario 25 de los senderos de la Cerdaña (señalizado con un recuadro amarillo y el número 25). Llegamos a un gran claro con prados y, un poco más allá, atravesamos el río de Calm Colomer (0:55h - 1.790m), que baja de la cima homónima. Empezamos a subir haciendo lazadas por el interior de un agradable bosque de pino negro. Después de superar este tramo, la pista continúa llaneando. Observamos la marcada forma de U del valle del río de la Muga, con la cima del pico de la Muga (2.860m) a la derecha. Continuamos por la pista rodeados ahora por un bosque bastante espeso de pino negro, tapizado de rododendros, que nos indica que esta zona goza de mucha nieve durante la época invernal. Más adelante pasamos una puerta metálica y llegamos a la palanca de Prat Xuixirà (1:40h - 1.975m). Cruzamos el río de la Llosa y entramos en un extenso claro llamado Prat Xuixirà de Baix. Continuamos por la pista, caminando ahora por el lado derecho orográfico del valle. Atravesamos una zona con poca vegetación y numerosos bloques graníticos, y alcanzamos un claro mucho mayor, el Prat Xuixirà, donde encontramos el oratorio de la Mare de Déu de la Llosa (1:50h - 2.008m). Un poco más allá descubrimos las ruinas de una cabaña. A partir de aquí la pista se acaba y se convierte en sendero. Siguiendo las marcas blancas y rojas del GR pasamos junto a un cargador de vacas y subimos por el bosque en dirección N. A continuación descendemos unos metros y vamos a buscar un pequeño puente que nos permite cruzar el río de Vallcibera. Remontamos una loma herbosa y finalmente llegamos a la cabaña de Esparvers (2:10h - 2.068m). ¡Nos encontramos en un lugar precioso, en medio de un circo glaciar espectacular y rodeados de grandes montañas! Hacemos la vuelta por el mismo camino. Acabamos la excursión en Cal Jan de la Llosa (3:45h - 1.610m), punto de inicio y final de este bonito recorrido por uno de los valles más emblemáticos y singulares de la Cerdaña. La Vall de la Llosa RUTESPIRINEUS Todas las rutas han sido realizadas sobre el terreno por RUTES PIRINEUS. Las rutas pueden variar mucho en función de la época del año, de la nieve y de las condiciones meteorológicas. La señalización (marcas, paneles, balizas) que podemos encontrar a lo largo de la ruta también puede variar con el tiempo. RUTES PIRINEUS no se responsabiliza de cualquier mal uso de sus guías y recomienda que cada uno sea responsable y prudente en la montaña. Igualmente, os invitamos a documentaros con libros y guías especializadas para complementar la información descrita. Todos los tiempos son efectivos y toman un carácter orientativo, no se han tenido en cuenta las paradas por pequeñas que sean. Para cualquier Estación de esquí nórdico de Lles y refugio de Cap del Rec La estación de esquí nórdico de Lles de Cerdaña y el refugio de Cap del Rec están ubicados 6 km al norte de Lles, en la vertiente sur de la Tossa Plana de Lles. Aquí podréis disfrutar de la montaña y practicar esquí nórdico, raquetas o esquí de montaña, en invierno, y marcha nórdica, senderismo o BTT, en verano. (Más información: 973 293 100 / www.lles.net). Coordenadas GPS: 42.43098º 1.66712º Estación de esquí nórdico de Aransa La estación de esquí nórdico de Aransa está situada al norte del núcleo de población de Aransa, en Lles de Cerdanya. La estación dispone de 32 km de pistas de esquí de fondo repartidos en 5 circuitos de diferentes niveles ubicados entre las cotas 1.850m y 2.150m (su punto más elevado). Coordenadas GPS: 42.422729º 1.635313º Parque de los Búnkeres de Martinet y Montellá El parque de los búnkeres de Martinet da a conocer un elemento de la historia reciente hasta ahora totalmente desconocido. Los visitantes realizarán un recorrido por los diferentes búnkeres y elementos históricos acompañados de un monitor. Se encuentra situado a 1km de Martinet y se ha convertido en un reclamo turístico para la región y para el municipio. Coordenadas GPS: 42.3598041º 1.6957598º ¿QUÉ MÁS PODEMOS VISITAR?"
153,153_section-0,FICHA TÉCNICA,"Dificultad Tiempo total efectivo Distancia total Desnivel acumulado Altitud mínima Altitud máxima Punto de salida / llegada Población más cercana RUTESPIRINEUS La vuelta al Catllarás Descubrimos el Catllarás: ¡una de las sierras menos conocidas pero a la vez más interesantes del Prepirineo catalán! La Pobla de Lillet, Alto Llobregat, Berguedá, Barcelona, Cataluña, España Notable 4:45h 17,1 km 1.014m 839m 1.695m La Pobla de Lillet La Pobla de Lillet Català Español Rutas circulares Patrimonio histórico La vuelta al Catllarás RUTESPIRINEUS “Catllaràs - Picancel. 1:25.000.” propietat de l’Editorial Alpina. itinerario sentido de la ruta inicio / final"
153,153_section-1,PUNTOS IMPORTANTES DE PASO (WAYPOINTS),Punto de paso Tiempo Altura Latitud Longitud Calle Regatell de la Pobla de Lillet 0:00h 840m 42.243590º 1.974634º Monasterio de Santa Maria de Lillet 0:25h 922m 42.242303º 1.992963º Castillo de Lillet 0:45h 1.058m 42.237720º 1.987986º Chalet del Catllaràs 1:35h 1.368m 42.224239º 1.971210º Mirador de la Roca de la Lluna 1:55h 1.492m 42.222550º 1.964651º Prado Gespador y la fuente 2:30h 1.532m 42.211954º 1.956420º Roca del Catllaràs 3:00h 1.670m 42.203919º 1.941687º Collado del Llobató 3:10h 1.627m 42.205057º 1.933409º Campo del Ermità 3:20h 1.467m 42.210236º 1.933738º 1 Santuario de Falgars 4:00h 1.277m 42.227149º 1.945401º Calle Regatell de la Pobla de Lillet 4:45h 840m 42.243590º 1.974634º Sistema de coordenadas geográficas. Datum WGS84. La vuelta al Catllarás RUTESPIRINEUS
153,153_section-2,LO MEJOR DE ESTA RUTA,Adentrarnos en los pinares de pino silvestre y los hayedos de la sierra del Catllaràs. Disfrutar de extensas panorámicas sobre el valle de la Pobla de Lillet. Admirar los restos arquitectónicos del monasterio de Santa Maria y el chalet del Catllaràs. Descubrir la riqueza florística de la sierra del Catllaràs.
153,153_section-3,INTRODUCCIÓN,"Ruta circular de 17,1 km de longitud por el entorno de la Pobla de Lillet, en la vertiente NE de la sierra del Catllaràs. La ruta comienza en la Pobla de Lillet, sube hacia el monasterio de Santa Maria y el castillo de Lillet, pasa por el chalet del Catllaràs, el Juego de Pelota y alcanza la Roca del Catllaràs. A partir de aquí, baja hacia el campo del Ermità y el santuario de Falgars y retorna a la Pobla de Lillet por el camino de Els Graus. Se trata de un itinerario fácil de seguir -está señalizado como PR-C 52 y GR 4- y de una distancia y desnivel considerables pero sin dificultades técnicas. La Pobla de Lillet está situado en el Prepirineo, en la parte alta del valle del río Llobregat, en la comarca del Berguedá, casi en su límite con el Ripollés. Gran parte del itinerario transcurre por extensos pinares de pino rojo, hayedos y robledales, y por encima de los 1000m de altitud. Durante el recorrido disfrutamos de vistas sensacionales de la sierra del Moixeró, el Puigllançada y la Tosa d’Alp, y conocemos la singular vegetación y flora vascular de este macizo calcáreo. También descubrimos intersantes elementos arqui- tectónicos como el monasterio de Santa Maria de Lillet y el chalet del Catllaràs."
153,153_section-4,MÁS INFORMACIÓN,DURACIÓN: Día completo. TIEMPO TOTAL EFECTIVO (SIN PARADAS): 4:45h en total: 3:00h desde la Pobla de Lillet hasta la Roca del Catllarás pasando por el chalet del Catllaràs y 1:45h para regresar a la Pobla de Lillet pasando por el santuario de Falgars. DESNIVEL ACUMULADO: 1.014m
153,153_section-5,NO TE PIERDAS...,"Las vistas desde el mirador de la Roca de la Lluna. Desde aquí disfrutamos de una extensa panorámica hacia el valle del Llobregat, la sierra de Moixeró, el Pedraforca, la Tosa d’Alp, el Puigllançada, la sierra de Montgrony y el Puigmal. La vuelta al Catllarás RUTESPIRINEUS Comenzamos la ruta en la calle Regatell de la Pobla de Lillet (0:00h - 840m). Salimos en dirección a levante, pasamos junto al puente Viejo y continuamos por la calle de la Font hacia el barrio de Les Coromines. Llegamos a la capilla de Sant Antoni y seguimos las indicaciones del PR-C 52 a la izquierda hacia el monasterio de Santa Maria. Subimos por el camino real de la Pobla de Lillet a Sant Jaume de Frontanyà. Pasamos por detrás de los huertos del barrio obrero de Les Coromines, creado a mediados del siglo XVIII para alojar a los trabajadores de la incipiente industria textil y una de las primeras muestras de planificación urbanística de Catalunya. Reseguimos un muro de piedra seca y más arriba encontramos la fuente del Pla. Continuamos siguiendo las marcas blancas y amarillas del PR-C 52 y dejamos atrás el pueblo. Más arriba enlazamos con una pista que nos conduce hasta el monasterio de Santa Maria de Lillet (0:25h - 922m). Dejamos la pista y giramos a la derecha para subir hacia la iglesia de Sant Miquel, también llamada “la Rotonda de Sant Miquel” por su singular forma. Continuamos por el sendero arriba adentrándonos en un bosque de pino rojo con boj. Llegamos a un prado bajo la Roca del"
153,153_section-6,CÓMO LLEGAR EN COCHE,"Desde la carretera C-16, cerca de Guardiola de Berguedà, tomamos la carretera BV-402 en dirección a la Pobla de Lillet y Ripoll. Seguimos por esta carretera durante poco más de 8 km y llegamos a la Pobla de Lillet. Justo en la entrada del pueblo encontramos un aparcamiento a mano derecha, junto al río. DIFICULTAD: Notable. ÉPOCA: Todo el año, aunque en invierno puede haber nieve o hielo en algún punto. CARTOGRAFÍA: · Catllaràs - Picancel. 1:25.000. Editorial Alpina. · Base topográfica de Catalunya 1:25.000. Institut Cartogràfic i Geològic de Catalunya (ICGC). OBSERVACIONES: Hacemos la ruta en sentido horario. La primera mitad de la ruta (la Pobla de Lillet - chalet del Catllaràs - collado Llobató) está señalizada con las marcas blancas y amarillas del PR-C 52. La segunda mitad de la ruta (collado Llobató - santuario de Falgars - la Pobla de Lillet) está señalizada con las marcas blancas y rojas del GR 4. Desde el chalet del Catllaràs, si continuamos por la pista podemos visitar una de las bocaminas de Arderiu."
153,153_section-7,¿SABÍAS QUE...?,"El diseño original del chalet del Catllaràs es obra de Antoni Gaudí? El edificio, encargado por Eusebi Güell, alojaba a los ingenieros que dirigían las minas de carbón que alimentaban los hornos de la cementera del Clot del Moro. Actualmente, sin embargo, fruto de las diversas remodelaciones que se han hecho, del diseño original sólo queda la forma exterior. La vuelta al Catllarás RUTESPIRINEUS Castell. Dejamos el camino que conduce al Mas del Castell de la Vila y, siguiendo las marcas del PR, atravesamos un prado acercándonos a un pequeño collado donde hay un cruce. Nos encontramos justo a los pies del castillo de Lillet (0:45h - 1.058m). Continuamos por el PR-C 52 en dirección a Falgars. Ganamos altura siguiendo el sendero por la umbría de la sierra Pigota hasta que enlazamos con una pista forestal y llegamos al collado de Terra Negra, donde encontramos un nuevo cruce. Continuamos por la pista, avanzando por el interior de un pinar de pino rojo, en dirección a “la Pobla de Lillet / Falgars / Sant Romà de la Clusa”. Más arriba dejamos la pista, tomamos un atajo y pronto llegamos al chalet del Catllaràs (1:35h - 1.368m). Después de admirar esta peculiar construcción atribuida al genial arquitecto modernista Antoni Gaudí, dejamos la pista y continuamos por un camino ancho que pasa por debajo del chalet y se adentra en un bonito hayedo. Después ganamos altura por un sendero con fuerte pendiente a través de un pinar y alcanzamos el collado Fred, donde regresamos de nuevo a la pista. Dejamos un momento el PR para visitar el mirador de la Roca de la Lluna (1:55h - 1.492m), situado a menos de 5 minutos del collado. Las vistas del valle de la Pobla de Lillet y las sierras del Moixeró y Montgrony -con la Tosa d’Alp (2.536m) y el Puigllançada (2.409m) enfrente y el Pedraforca (2.506m) a poniente- hacen de este lugar una atalaya privilegiada. Dejamos el mirador y regresamos a la pista que seguimos en dirección S hacia las Roques de l’Arderiu. Justo en una curva y al lado de una pequeña fuente, el PR deja la pista, gira a la izquierda y sube por un bosque ralo. Subimos por un terreno rojizo donde abundan las orquídeas y alcanzamos un pequeño prado bajo la Roca del Juego de Pelota. Continuamos en dirección S, dejamos atrás a la izquierda un camino que nos llevaría al refugio del Ardericó y llegamos al prado del Juego de Pelota, que era utilizado por los ingenieros ingleses que vivían en el chalet para jugar a pelota, de aquí su nombre. Atravesamos el prado y bajamos siguiendo el sendero por un hayedo con boj hasta que enlazamos de nuevo con la pista en el prado Gespador y la fuente (2:30h - 1.532m). Dejamos atrás este prado y continuamos unos metros por la pista. Pronto la abandonamos y seguimos por un camino a la izquierda que sube hacia la fuente Assedegosa, que vierte sus aguas dentro de un enorme tronco que hace de abrevadero. Continuamos siguiendo las señales de pintura blancas y amarillas del sendero de pequeño recorrido y subimos por el interior del pinar hasta que llegamos a una pista. Vemos unos extensos prados y una enorme roca caliza en medio, es la Roca del Catllaràs (3:00h - 1.670m). Seguimos la pista hasta un cruce y continuamos recto en dirección O hasta el collado de la Creu del Catllaràs, punto más alto de la excursión. La vuelta al Catllarás RUTESPIRINEUS Bajamos por la pista y tomamos un sendero que hace atajo por el hayedo y que nos conduce al collado del Llobató (3:10h - 1.627m), donde dejamos el PR-C 52 y empezamos a seguir las marcas blancas y rojas del GR 4. A partir de este punto y hasta el final de la ruta seguiremos estas marcas. Dejamos la pista y continuamos por un sendero que baja en fuerte pendiente hasta que enlaza nuevamente con una pista en el campo del Ermità (3:20h - 1.467m), un llano donde se alza un bonito pinar. Seguimos la pista que sale en dirección N y continuamos perdiendo altura progresivamente hasta el cruce del Clot de la Fou. En este punto vemos las señales blancas y amarillas del PR-C 129 que continuan a la izquierda hacia Sant Julià de Cerdanyola, nosotros continuamos siguiendo las marcas blancas y rojas del GR 4 hacia la derecha. Seguimos una pista forestal que baja por el interior de un pinar. Más abajo la abandonamos y tomamos un sendero que, a través de un hayedo sombrío, nos conduce hasta la fuente de la collada de Falgars. En este cruce seguimos recto hacia una zona con mesas y barbacoas, dejamos un momento el GR y visitamos el santuario de Falgars (4:00h - 1.277m), donde llegamos por carretera asfaltada. Regresamos al enlace con el GR 4 y lo seguimos en dirección E hacia la Pobla de Lillet por el camino de los Grados. Pasamos por un pequeño mirador con una buena panorámica sobre el valle de Lillet y empezamos a bajar por la sierra de Falgars, siguiendo el hilo de la cresta y por el interior de un robledal de roble pubescente con boj. El camino de los Grados desciende por la cresta, a ratos bastante estrecha, a través de un bosque y siguiendo el antiguo camino real de Falgars a la Pobla de Lillet. Superamos el Tercer Grado sin darnos cuenta de ello, llegamos al Segundo Grado, donde la cresta se estrecha bastante, y cambiamos de vertiente. Seguimos por la vertiente SE, que nos conduce hasta el Primer Grado, donde hay un desvío a la derecha que dejamos atrás. Nosotros continuamos bajando sin tregua por un camino bastante pedregoso con algún tramo que aún conserva el antiguo empedrado, con la Pobla de Lillet ya a la vista. Llegamos a una zona de prados, cruzamos un par de veces la pista que lleva al Mas el Tinar, pasamos por el helipuerto de la Pobla de Lillet y entramos en el municipio por un sendero que nos conduce hasta el punto de inicio y final del itinerario, en la calle Regatell de la Pobla de Lillet (4:45h - 840m). La vuelta al Catllarás RUTESPIRINEUS Todas las rutas han sido realizadas sobre el terreno por RUTES PIRINEUS. Las rutas pueden variar mucho en función de la época del año, de la nieve y de las condiciones meteorológicas. La señalización (marcas, paneles, balizas) que podemos encontrar a lo largo de la ruta también puede variar con el tiempo. RUTES PIRINEUS no se responsabiliza de cualquier mal uso de sus guías y recomienda que cada uno sea responsable y prudente en la montaña. Igualmente, os invitamos a documentaros con libros y guías especializadas para complementar la información descrita. Todos los tiempos son efectivos y toman un carácter orientativo, no se han tenido en cuenta las paradas por pequeñas que sean. Para cualquier Monasterio de Sant Llorenç El monasterio de Sant Llorenç, en Guardiola de Berguedá, es una de las construcciones románicas más relevantes del Berguedá. La estructura de la iglesia es compleja y tiene la particularidad de contar con una tribuna en la nave central. La iglesia, que fue consagrada en el año 983, ha sufrido muchas modificaciones a lo largo del tiempo y quedó gravemente afectada por un terremoto en 1428. El monasterio ha sido restaurado y se puede visitar. (Información sobre los días y horarios de apertura: tel. 938 226 005). Coordenadas GPS: 42.2348002º 1.8752452º El Museo de las Minas de Cercs El Museo de las Minas de Cercs está dedicado a la explotación del carbón en Sant Corneli y en el Alto Berguedá. El museo es un centro de interpre- tación que da a conocer la historia de la explotación de este combustible fósil y su relación con el entorno geológico, paisajístico, económico y humano del Berguedá. La visita también incluye un emocionante recorrido en el tren minero que nos lleva hasta el interior de la antigua mina de Sant Romà. Más información: www.mmcercs.cat. Coordenadas GPS: 42.183443º 1.852804º Mina de petróleo de Riutort La mina de petróleo de Riutort está situada en el km 4 de la carretera B-402 que va de Guardiola de Berguedá a La Pobla de Lillet. Estuvo en explotación desde el año 1906 hasta el año 1916. La mina tiene una longitud total de 340m de galerías y, si la visitamos, podremos observar como gotea el petróleo por la roca. (Información sobre los días y horarios de apertura: tel. 938 226 005). Coordenadas GPS: 42.2385600º 1.9189991º ¿QUÉ MÁS PODEMOS VISITAR?"
154,154_section-0,FICHA TÉCNICA,"RUTASPIRINEOS Rutas de montaña, senderismo y excursiones Dificultad Tiempo total efectivo Distancia total Desnivel acumulado Altitud máxima Altitud mínima Punto de salida / llegada Población más cercana Lago de Gaube desde Pont d’Espagne Fácil excursión de carácter familiar hasta el concurrido lago de Gaube Cauterets, Valle de Cauterets, Altos Pirineos, Francia Español Baja 1:30h 5,2 km 255m 1.731m 1.490m Pont d’Espagne Cauterets Familias y niños Lagos, ríos y cascadas RUTASPIRINEOS Lago de Gaube desde Pont d’Espagne Vignemale. 1647OT. 1:25.000. Institut Geographique National (IGN)."
154,154_section-1,PUNTOS IMPORTANTES DE PASO (WAYPOINTS),Punto de paso Tiempo Altura Latitud Longitud Pont d’Espagne 0:00h 1.490m 42.8515730º -0.1371440º Desvío Hôtellerie du Lac de Gaube 0:48h 1.727m 42.8348370º -0.1390920º Hôtellerie du Lac de Gaube 0:50h 1.731m 42.8340840º -0.1390040º Pont d’Espagne 1:30h 1.490m 42.8515730º -0.1371440º Sistema de coordenadas geográficas. Datum Europeo 1950 inicio / final itinerario sentido de la ruta RUTASPIRINEOS Lago de Gaube desde Pont d’Espagne
154,154_section-2,INTRODUCCIÓN,"Itinerario de 5,2 km de longitud (ida y vuelta) hasta el lago Gaube. La ruta empieza en Pont d’Espagne, en la cabecera del valle de Cauterets y sigue en todo momento el sendero de largo recorrido GR-10 hasta el lago de Gaube; subimos por un camino pedregoso que gana altitud haciendo varias lazadas por el interior de un bosque y la vuelta se realiza por el mismo itinerario. En el lago de Gaube, podremos relajarnos, descansar o jugar con los más pequeños en un bonito entorno. Esta excursión nos permite conocer uno de los lugares más concurridos y populares del Parque Nacional de los Pirineos (Francia): el lago de Gaube. El lago tiene una superficie de 19 ha y está rodeado de montañas que superan los 2.500m de altitud: el pico Mayouret (2.688m), el Grand Pic de Paloumères (2.720m) y el pico de Gaube (2.377m). El lago es punto de paso para los excursionistas que recorren el sendero de largo recorrido GR-10 y para aquellos que hacen la excursión hasta el espectacular circo de Oulettes de Gaube, las paredes del cual podemos intuir desde el lago, en la lejanía, en dirección S. Muchos visitantes también suben hasta la Hôtellerie du Lac de Gaube utilizando el telesilla de Pont d’Espagne, que los deja a unos 20 minutos de este bonito enclave. El lago de Gaube y la bonita estampa del valle de Oulettes de Gaube que continúa hasta el circo de Oulettes de Gaube, la cara N del emblemático Vignemale. Un lugar bonito y de fácil acceso en el corazón del Parque Nacional de los Pirineos."
154,154_section-3,CÓMO LLEGAR EN COCHE,Se llega a Pont d’Espagne desde Cauterets por la carretera D-920. Una vez en Cauterets debemos cruzar todo el pueblo y continuar por la misma carretera (D-920) en dirección a Pont d’Espagne (hay que seguir en todo momento las indicaciones de “Pont d’Espagne”). La carretera sube en dirección S y gana altura haciendo algunos zigzags. Después de 8 km llegamos al gran aparcamiento de Pont d’Espagne (de pago obligatorio). RUTASPIRINEOS Lago de Gaube desde Pont d’Espagne
154,154_section-4,RECORRIDO,"Empezamos la ruta en el gran aparcamiento de Pont d’Espagne (0:00h - 1.490m). Cruzamos la portada del edificio del telesilla y lo dejamos atrás continuando por una pista asfaltada en dirección SE. Al cabo de unos cien metros dejamos a la derecha el desvío hacia la cascada de Pont d’Espagne. Nosotros continuamos por la pista asfaltada que hace una lazada hacia la izquierda, debemos seguir la indicación de “Lac de Gaube par GR 10”. Después de otra lazada, ahora hacia la derecha, llegamos a un desvío que hay a mano izquierda bien indicado. Aquí empieza el camino que nos llevará hasta el lago de Gaube. Dejamos, pues, la pista asfaltada y tomamos este sendero que sube en zigzag por el interior del bosque. El camino, que está bien marcado en todo momento, va serpenteando y vamos ganando altura progre­ sivamente. Puntualmente hay que vigilar con algunas rocas un poco resbaladizas. Avanzamos por el interior de un bosque frondoso. Observamos pino silvestre, pino negro, abetos, sauces y muchos arbustos característicos de la vegetación pirenaica. Llegamos a un punto donde se nos abre por primera vez la perspectiva sobre el valle de Gaube. Al fondo, hacia el S, podemos ver ya una parte del circo de Oulettes. Y a la derecha, delante, podemos admirar uno de los saltos de agua más relevantes que presenta el río de Gaube en su tramo desde el lago de Gaube hasta Pont d’Espagne. Finalmente llegamos a un suave collado donde se encuentra el desvío de la Hôtellerie du Lac de Gaube (0:48h - 1.727m). A la derecha, el GR-10 continúa en dirección al circo y el refugio de Oulettes de Gaube (6 km). Nosotros seguimos recto hacia la Hôtellerie. Después de andar unos cien metros llegamos a la Hôtellerie du Lac de Gaube (0:50h - 1.731m), que está situada justo en la orilla del lago de Gaube. La Hôtellerie ofrece servicio de bar y de restaurante en"
154,154_section-5,MÁS INFORMACIÓN,"DURACIÓN: Medio día TIEMPO TOTAL EFECTIVO (SIN PARADAS): 1:30h en total. 0:50h de ida y 0:40h de vuelta por el mismo camino, ahora de bajada. DESNIVEL ACUMULADO: 255m DIFICULTAD TÉCNICA: Baja. El camino presenta algunos tramos pedregosos y con algunas rocas que pueden estar resbaladizas. ÉPOCA: Finales de primavera, verano y otoño. MATERIAL: Nada en especial. CARTOGRAFÍA: Vignemale. 1647OT. 1:25.000. IGN. OBSERVACIONES: Desde el aparcamiento de Pont d’Espagne muchas personas suben a visitar el lago de Gaube, tanto a pie como utilizando el telesilla que hay (en este último caso, en muchos casos, hacen la bajada a pie), por este motivo, la ruta suele estar muy concurrida, sobre todo durante las vacaciones o en días señalados. El itinerario es adecuado para hacer con niños: el camino es fácil y tiene el gran atractivo del lago de Gaube. Si queremos alargar la ruta, desde la Hôtellerie du Lac de Gaube podemos ir hasta la cabecera del lago por el camino que lo rodea por su orilla occidental (aprox. 20 minutos). Desde Pont d’Espagne también se puede visitar la cascada de Pont d’Espagne, sólo hay que seguir las indicaciones que hay."
