doc_id,content,data_type,route_id,img_orden,img_path,is_map,pais,region,provincia,comarca,zona,pueblo,nombre_ruta,categoria,dificultad,descripcion_dificultad,distancia_total_km,altitud_minima_m,altitud_maxima_m,desnivel_acumulado_pos,desnivel_acumulado_neg,tiempo_total_min,Punto_salida_llegada,poblacion_cercana,link_archivo,fecha
152_img-4,"Imagen de la ruta 'La Vall de la Llosa'. ubicada en Lles de Cerdaña, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-vall-de-la-llosa-cerdanya_es_p5_img3.jpeg.",image,152,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-vall-de-la-llosa-cerdanya_es_p5_img3.jpeg,False,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Lles de Cerdaña,La Vall de la Llosa,"Paisajes pintorescos;Lagos, ríos y cascadas",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,13.3,1.6,2068.0,536.0,,225.0,Cal Jan de la Llosa,Viliella,https://www.rutaspirineos.org/rutas/la-vall-de-la-llosa-cerdanya,11/11/2025
152_img-5,"Imagen de la ruta 'La Vall de la Llosa'. ubicada en Lles de Cerdaña, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-vall-de-la-llosa-cerdanya_es_p6_img1.jpeg.",image,152,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-vall-de-la-llosa-cerdanya_es_p6_img1.jpeg,False,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Lles de Cerdaña,La Vall de la Llosa,"Paisajes pintorescos;Lagos, ríos y cascadas",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,13.3,1.6,2068.0,536.0,,225.0,Cal Jan de la Llosa,Viliella,https://www.rutaspirineos.org/rutas/la-vall-de-la-llosa-cerdanya,11/11/2025
152_img-6,"Imagen de la ruta 'La Vall de la Llosa'. ubicada en Lles de Cerdaña, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-vall-de-la-llosa-cerdanya_es_p6_img2.jpeg.",image,152,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-vall-de-la-llosa-cerdanya_es_p6_img2.jpeg,False,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Lles de Cerdaña,La Vall de la Llosa,"Paisajes pintorescos;Lagos, ríos y cascadas",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,13.3,1.6,2068.0,536.0,,225.0,Cal Jan de la Llosa,Viliella,https://www.rutaspirineos.org/rutas/la-vall-de-la-llosa-cerdanya,11/11/2025
152_img-7,"Imagen de la ruta 'La Vall de la Llosa'. ubicada en Lles de Cerdaña, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-vall-de-la-llosa-cerdanya_es_p6_img3.jpeg.",image,152,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-vall-de-la-llosa-cerdanya_es_p6_img3.jpeg,False,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Lles de Cerdaña,La Vall de la Llosa,"Paisajes pintorescos;Lagos, ríos y cascadas",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,13.3,1.6,2068.0,536.0,,225.0,Cal Jan de la Llosa,Viliella,https://www.rutaspirineos.org/rutas/la-vall-de-la-llosa-cerdanya,11/11/2025
152_img-8,"Mapa cartográfico de la ruta 'La Vall de la Llosa'. ubicada en Lles de Cerdaña, Valle de la Cerdaña (Lérida), Cerdaña (Lérida), Lérida, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-vall-de-la-llosa-cerdanya_es_mapa.png.",image,152,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-vall-de-la-llosa-cerdanya_es_mapa.png,True,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Lles de Cerdaña,La Vall de la Llosa,"Paisajes pintorescos;Lagos, ríos y cascadas",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,13.3,1.6,2068.0,536.0,,225.0,Cal Jan de la Llosa,Viliella,https://www.rutaspirineos.org/rutas/la-vall-de-la-llosa-cerdanya,11/11/2025
153_img-1,"Imagen de la ruta 'La vuelta al Catllarás'. ubicada en La Pobla de Lillet, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p1_img1.jpeg.",image,153,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p1_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,La Pobla de Lillet,La vuelta al Catllarás,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.1,839.0,1695.0,1014.0,,285.0,La Pobla de Lillet,La Pobla de Lillet,https://www.rutaspirineos.org/rutas/la-volta-al-catllaras-bergueda,11/11/2025
153_img-2,"Imagen de la ruta 'La vuelta al Catllarás'. ubicada en La Pobla de Lillet, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p5_img1.jpeg.",image,153,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p5_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,La Pobla de Lillet,La vuelta al Catllarás,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.1,839.0,1695.0,1014.0,,285.0,La Pobla de Lillet,La Pobla de Lillet,https://www.rutaspirineos.org/rutas/la-volta-al-catllaras-bergueda,11/11/2025
153_img-3,"Imagen de la ruta 'La vuelta al Catllarás'. ubicada en La Pobla de Lillet, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p5_img2.jpeg.",image,153,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p5_img2.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,La Pobla de Lillet,La vuelta al Catllarás,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.1,839.0,1695.0,1014.0,,285.0,La Pobla de Lillet,La Pobla de Lillet,https://www.rutaspirineos.org/rutas/la-volta-al-catllaras-bergueda,11/11/2025
153_img-4,"Imagen de la ruta 'La vuelta al Catllarás'. ubicada en La Pobla de Lillet, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p6_img1.jpeg.",image,153,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p6_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,La Pobla de Lillet,La vuelta al Catllarás,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.1,839.0,1695.0,1014.0,,285.0,La Pobla de Lillet,La Pobla de Lillet,https://www.rutaspirineos.org/rutas/la-volta-al-catllaras-bergueda,11/11/2025
153_img-5,"Imagen de la ruta 'La vuelta al Catllarás'. ubicada en La Pobla de Lillet, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p6_img2.jpeg.",image,153,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p6_img2.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,La Pobla de Lillet,La vuelta al Catllarás,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.1,839.0,1695.0,1014.0,,285.0,La Pobla de Lillet,La Pobla de Lillet,https://www.rutaspirineos.org/rutas/la-volta-al-catllaras-bergueda,11/11/2025
153_img-6,"Imagen de la ruta 'La vuelta al Catllarás'. ubicada en La Pobla de Lillet, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p7_img1.jpeg.",image,153,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p7_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,La Pobla de Lillet,La vuelta al Catllarás,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.1,839.0,1695.0,1014.0,,285.0,La Pobla de Lillet,La Pobla de Lillet,https://www.rutaspirineos.org/rutas/la-volta-al-catllaras-bergueda,11/11/2025
153_img-7,"Imagen de la ruta 'La vuelta al Catllarás'. ubicada en La Pobla de Lillet, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p7_img2.jpeg.",image,153,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p7_img2.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,La Pobla de Lillet,La vuelta al Catllarás,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.1,839.0,1695.0,1014.0,,285.0,La Pobla de Lillet,La Pobla de Lillet,https://www.rutaspirineos.org/rutas/la-volta-al-catllaras-bergueda,11/11/2025
153_img-8,"Imagen de la ruta 'La vuelta al Catllarás'. ubicada en La Pobla de Lillet, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p7_img3.jpeg.",image,153,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_p7_img3.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,La Pobla de Lillet,La vuelta al Catllarás,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.1,839.0,1695.0,1014.0,,285.0,La Pobla de Lillet,La Pobla de Lillet,https://www.rutaspirineos.org/rutas/la-volta-al-catllaras-bergueda,11/11/2025
153_img-9,"Mapa cartográfico de la ruta 'La vuelta al Catllarás'. ubicada en La Pobla de Lillet, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_mapa.png.",image,153,9,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-la-volta-al-catllaras-bergueda_es_mapa.png,True,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,La Pobla de Lillet,La vuelta al Catllarás,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.1,839.0,1695.0,1014.0,,285.0,La Pobla de Lillet,La Pobla de Lillet,https://www.rutaspirineos.org/rutas/la-volta-al-catllaras-bergueda,11/11/2025
154_img-1,"Imagen de la ruta 'Lago de Gaube desde Pont d'Espagne'. ubicada en nan, Cauterets, Valle de Cauterets, Altos Pirineos, Mediodía-Pirineos, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube_es_p1_img1.jpeg.",image,154,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube_es_p1_img1.jpeg,False,Francia,Mediodía-Pirineos,Altos Pirineos,Valle de Cauterets,Cauterets,,Lago de Gaube desde Pont d'Espagne,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",5.2,1.49,1731.0,255.0,,90.0,Pont d'Espagne,Cauterets,https://www.rutaspirineos.org/rutas/lago-de-gaube,11/11/2025
154_img-2,"Imagen de la ruta 'Lago de Gaube desde Pont d'Espagne'. ubicada en nan, Cauterets, Valle de Cauterets, Altos Pirineos, Mediodía-Pirineos, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube_es_p3_img1.jpeg.",image,154,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube_es_p3_img1.jpeg,False,Francia,Mediodía-Pirineos,Altos Pirineos,Valle de Cauterets,Cauterets,,Lago de Gaube desde Pont d'Espagne,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",5.2,1.49,1731.0,255.0,,90.0,Pont d'Espagne,Cauterets,https://www.rutaspirineos.org/rutas/lago-de-gaube,11/11/2025
154_img-3,"Imagen de la ruta 'Lago de Gaube desde Pont d'Espagne'. ubicada en nan, Cauterets, Valle de Cauterets, Altos Pirineos, Mediodía-Pirineos, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube_es_p3_img2.jpeg.",image,154,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube_es_p3_img2.jpeg,False,Francia,Mediodía-Pirineos,Altos Pirineos,Valle de Cauterets,Cauterets,,Lago de Gaube desde Pont d'Espagne,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",5.2,1.49,1731.0,255.0,,90.0,Pont d'Espagne,Cauterets,https://www.rutaspirineos.org/rutas/lago-de-gaube,11/11/2025
154_img-4,"Mapa cartográfico de la ruta 'Lago de Gaube desde Pont d'Espagne'. ubicada en nan, Cauterets, Valle de Cauterets, Altos Pirineos, Mediodía-Pirineos, Francia. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube_es_mapa.png.",image,154,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube_es_mapa.png,True,Francia,Mediodía-Pirineos,Altos Pirineos,Valle de Cauterets,Cauterets,,Lago de Gaube desde Pont d'Espagne,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",5.2,1.49,1731.0,255.0,,90.0,Pont d'Espagne,Cauterets,https://www.rutaspirineos.org/rutas/lago-de-gaube,11/11/2025
155_img-1,"Imagen de la ruta 'Lago de Gaube y circo de Oulettes de Gaube'. ubicada en nan, Cauterets, Valle de Cauterets, Altos Pirineos, Mediodía-Pirineos, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p1_img1.jpeg.",image,155,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p1_img1.jpeg,False,Francia,Mediodía-Pirineos,Altos Pirineos,Valle de Cauterets,Cauterets,,Lago de Gaube y circo de Oulettes de Gaube,"Paisajes pintorescos;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.2,1.49,2149.0,750.0,,320.0,Pont d'Espagne,Cauterets,https://www.rutaspirineos.org/rutas/lago-de-gaube-y-circo-de-oulettes,11/11/2025
155_img-2,"Imagen de la ruta 'Lago de Gaube y circo de Oulettes de Gaube'. ubicada en nan, Cauterets, Valle de Cauterets, Altos Pirineos, Mediodía-Pirineos, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p3_img1.jpeg.",image,155,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p3_img1.jpeg,False,Francia,Mediodía-Pirineos,Altos Pirineos,Valle de Cauterets,Cauterets,,Lago de Gaube y circo de Oulettes de Gaube,"Paisajes pintorescos;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.2,1.49,2149.0,750.0,,320.0,Pont d'Espagne,Cauterets,https://www.rutaspirineos.org/rutas/lago-de-gaube-y-circo-de-oulettes,11/11/2025
155_img-3,"Imagen de la ruta 'Lago de Gaube y circo de Oulettes de Gaube'. ubicada en nan, Cauterets, Valle de Cauterets, Altos Pirineos, Mediodía-Pirineos, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p5_img1.jpeg.",image,155,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p5_img1.jpeg,False,Francia,Mediodía-Pirineos,Altos Pirineos,Valle de Cauterets,Cauterets,,Lago de Gaube y circo de Oulettes de Gaube,"Paisajes pintorescos;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.2,1.49,2149.0,750.0,,320.0,Pont d'Espagne,Cauterets,https://www.rutaspirineos.org/rutas/lago-de-gaube-y-circo-de-oulettes,11/11/2025
155_img-4,"Imagen de la ruta 'Lago de Gaube y circo de Oulettes de Gaube'. ubicada en nan, Cauterets, Valle de Cauterets, Altos Pirineos, Mediodía-Pirineos, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p5_img2.jpeg.",image,155,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p5_img2.jpeg,False,Francia,Mediodía-Pirineos,Altos Pirineos,Valle de Cauterets,Cauterets,,Lago de Gaube y circo de Oulettes de Gaube,"Paisajes pintorescos;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.2,1.49,2149.0,750.0,,320.0,Pont d'Espagne,Cauterets,https://www.rutaspirineos.org/rutas/lago-de-gaube-y-circo-de-oulettes,11/11/2025
155_img-5,"Imagen de la ruta 'Lago de Gaube y circo de Oulettes de Gaube'. ubicada en nan, Cauterets, Valle de Cauterets, Altos Pirineos, Mediodía-Pirineos, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p7_img1.jpeg.",image,155,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p7_img1.jpeg,False,Francia,Mediodía-Pirineos,Altos Pirineos,Valle de Cauterets,Cauterets,,Lago de Gaube y circo de Oulettes de Gaube,"Paisajes pintorescos;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.2,1.49,2149.0,750.0,,320.0,Pont d'Espagne,Cauterets,https://www.rutaspirineos.org/rutas/lago-de-gaube-y-circo-de-oulettes,11/11/2025
155_img-6,"Imagen de la ruta 'Lago de Gaube y circo de Oulettes de Gaube'. ubicada en nan, Cauterets, Valle de Cauterets, Altos Pirineos, Mediodía-Pirineos, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p7_img2.jpeg.",image,155,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_p7_img2.jpeg,False,Francia,Mediodía-Pirineos,Altos Pirineos,Valle de Cauterets,Cauterets,,Lago de Gaube y circo de Oulettes de Gaube,"Paisajes pintorescos;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.2,1.49,2149.0,750.0,,320.0,Pont d'Espagne,Cauterets,https://www.rutaspirineos.org/rutas/lago-de-gaube-y-circo-de-oulettes,11/11/2025
155_img-7,"Mapa cartográfico de la ruta 'Lago de Gaube y circo de Oulettes de Gaube'. ubicada en nan, Cauterets, Valle de Cauterets, Altos Pirineos, Mediodía-Pirineos, Francia. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_mapa.png.",image,155,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-lago-de-gaube-y-circo-de-oulettes_es_mapa.png,True,Francia,Mediodía-Pirineos,Altos Pirineos,Valle de Cauterets,Cauterets,,Lago de Gaube y circo de Oulettes de Gaube,"Paisajes pintorescos;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.2,1.49,2149.0,750.0,,320.0,Pont d'Espagne,Cauterets,https://www.rutaspirineos.org/rutas/lago-de-gaube-y-circo-de-oulettes,11/11/2025
156_img-1,"Imagen de la ruta 'Las fuentes del Llobregat'. ubicada en Castellar de n´Hug, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-las-fuentes-del-llobregat-en-castellar-de-nhug_es_p1_img1.jpeg.",image,156,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-las-fuentes-del-llobregat-en-castellar-de-nhug_es_p1_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Castellar de n´Hug,Las fuentes del Llobregat,"Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.0,1.27,1372.0,102.0,,45.0,Castellar de n'Hug,Castellar de n'Hug,https://www.rutaspirineos.org/rutas/las-fuentes-del-llobregat-en-castellar-de-nhug,11/11/2025
156_img-2,"Imagen de la ruta 'Las fuentes del Llobregat'. ubicada en Castellar de n´Hug, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-las-fuentes-del-llobregat-en-castellar-de-nhug_es_p4_img1.jpeg.",image,156,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-las-fuentes-del-llobregat-en-castellar-de-nhug_es_p4_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Castellar de n´Hug,Las fuentes del Llobregat,"Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.0,1.27,1372.0,102.0,,45.0,Castellar de n'Hug,Castellar de n'Hug,https://www.rutaspirineos.org/rutas/las-fuentes-del-llobregat-en-castellar-de-nhug,11/11/2025
156_img-3,"Imagen de la ruta 'Las fuentes del Llobregat'. ubicada en Castellar de n´Hug, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-las-fuentes-del-llobregat-en-castellar-de-nhug_es_p4_img2.jpeg.",image,156,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-las-fuentes-del-llobregat-en-castellar-de-nhug_es_p4_img2.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Castellar de n´Hug,Las fuentes del Llobregat,"Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.0,1.27,1372.0,102.0,,45.0,Castellar de n'Hug,Castellar de n'Hug,https://www.rutaspirineos.org/rutas/las-fuentes-del-llobregat-en-castellar-de-nhug,11/11/2025
