doc_id,content,data_type,meta_route_id,meta_img_orden,meta_img_path,meta_is_map,meta_pais,meta_region,meta_provincia,meta_comarca,meta_zona,meta_pueblo,meta_nombre_ruta,meta_categoria,meta_dificultad,meta_descripcion_dificultad,meta_distancia_total,meta_altitud_minima,meta_altitud_maxima,meta_desnivel_acumulado,meta_Tiempo_total,meta_Punto_salida_llegada,meta_poblacion_cercana,meta_link_archivo,meta_pdf_path,meta_fecha
98_img-1,"Imagen de la ruta 'Las gargantas de la Fou (Gorges de la Fou)'. ubicada en nan, Arles de Tec, Vallespir, Pirineos Orientales, Languedoc-Rosellón, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p1_img1.jpeg.",image,98,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p1_img1.jpeg,False,Francia,Languedoc-Rosellón,Pirineos Orientales,Vallespir,Arles de Tec,,Las gargantas de la Fou (Gorges de la Fou),"Familias y niños;Lagos, ríos y cascadas;Flora y fauna",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3 km,344.0,470.0,157m,1:45h,Aparcamiento Gorges de la Fou,Arles de Tec,https://www.rutaspirineos.org/rutas/gorges-de-la-fou-arles-sur-tech,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es.pdf,11/11/2025
98_img-2,"Imagen de la ruta 'Las gargantas de la Fou (Gorges de la Fou)'. ubicada en nan, Arles de Tec, Vallespir, Pirineos Orientales, Languedoc-Rosellón, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p3_img1.jpeg.",image,98,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p3_img1.jpeg,False,Francia,Languedoc-Rosellón,Pirineos Orientales,Vallespir,Arles de Tec,,Las gargantas de la Fou (Gorges de la Fou),"Familias y niños;Lagos, ríos y cascadas;Flora y fauna",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3 km,344.0,470.0,157m,1:45h,Aparcamiento Gorges de la Fou,Arles de Tec,https://www.rutaspirineos.org/rutas/gorges-de-la-fou-arles-sur-tech,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es.pdf,11/11/2025
98_img-3,"Imagen de la ruta 'Las gargantas de la Fou (Gorges de la Fou)'. ubicada en nan, Arles de Tec, Vallespir, Pirineos Orientales, Languedoc-Rosellón, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p3_img2.jpeg.",image,98,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p3_img2.jpeg,False,Francia,Languedoc-Rosellón,Pirineos Orientales,Vallespir,Arles de Tec,,Las gargantas de la Fou (Gorges de la Fou),"Familias y niños;Lagos, ríos y cascadas;Flora y fauna",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3 km,344.0,470.0,157m,1:45h,Aparcamiento Gorges de la Fou,Arles de Tec,https://www.rutaspirineos.org/rutas/gorges-de-la-fou-arles-sur-tech,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es.pdf,11/11/2025
98_img-4,"Imagen de la ruta 'Las gargantas de la Fou (Gorges de la Fou)'. ubicada en nan, Arles de Tec, Vallespir, Pirineos Orientales, Languedoc-Rosellón, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p4_img1.jpeg.",image,98,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p4_img1.jpeg,False,Francia,Languedoc-Rosellón,Pirineos Orientales,Vallespir,Arles de Tec,,Las gargantas de la Fou (Gorges de la Fou),"Familias y niños;Lagos, ríos y cascadas;Flora y fauna",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3 km,344.0,470.0,157m,1:45h,Aparcamiento Gorges de la Fou,Arles de Tec,https://www.rutaspirineos.org/rutas/gorges-de-la-fou-arles-sur-tech,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es.pdf,11/11/2025
98_img-5,"Imagen de la ruta 'Las gargantas de la Fou (Gorges de la Fou)'. ubicada en nan, Arles de Tec, Vallespir, Pirineos Orientales, Languedoc-Rosellón, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p4_img2.jpeg.",image,98,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p4_img2.jpeg,False,Francia,Languedoc-Rosellón,Pirineos Orientales,Vallespir,Arles de Tec,,Las gargantas de la Fou (Gorges de la Fou),"Familias y niños;Lagos, ríos y cascadas;Flora y fauna",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3 km,344.0,470.0,157m,1:45h,Aparcamiento Gorges de la Fou,Arles de Tec,https://www.rutaspirineos.org/rutas/gorges-de-la-fou-arles-sur-tech,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es.pdf,11/11/2025
98_img-6,"Imagen de la ruta 'Las gargantas de la Fou (Gorges de la Fou)'. ubicada en nan, Arles de Tec, Vallespir, Pirineos Orientales, Languedoc-Rosellón, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p5_img1.jpeg.",image,98,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p5_img1.jpeg,False,Francia,Languedoc-Rosellón,Pirineos Orientales,Vallespir,Arles de Tec,,Las gargantas de la Fou (Gorges de la Fou),"Familias y niños;Lagos, ríos y cascadas;Flora y fauna",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3 km,344.0,470.0,157m,1:45h,Aparcamiento Gorges de la Fou,Arles de Tec,https://www.rutaspirineos.org/rutas/gorges-de-la-fou-arles-sur-tech,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es.pdf,11/11/2025
98_img-7,"Imagen de la ruta 'Las gargantas de la Fou (Gorges de la Fou)'. ubicada en nan, Arles de Tec, Vallespir, Pirineos Orientales, Languedoc-Rosellón, Francia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p5_img2.jpeg.",image,98,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_p5_img2.jpeg,False,Francia,Languedoc-Rosellón,Pirineos Orientales,Vallespir,Arles de Tec,,Las gargantas de la Fou (Gorges de la Fou),"Familias y niños;Lagos, ríos y cascadas;Flora y fauna",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3 km,344.0,470.0,157m,1:45h,Aparcamiento Gorges de la Fou,Arles de Tec,https://www.rutaspirineos.org/rutas/gorges-de-la-fou-arles-sur-tech,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es.pdf,11/11/2025
98_img-8,"Mapa cartográfico de la ruta 'Las gargantas de la Fou (Gorges de la Fou)'. ubicada en nan, Arles de Tec, Vallespir, Pirineos Orientales, Languedoc-Rosellón, Francia. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_mapa.png.",image,98,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es_mapa.png,True,Francia,Languedoc-Rosellón,Pirineos Orientales,Vallespir,Arles de Tec,,Las gargantas de la Fou (Gorges de la Fou),"Familias y niños;Lagos, ríos y cascadas;Flora y fauna",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3 km,344.0,470.0,157m,1:45h,Aparcamiento Gorges de la Fou,Arles de Tec,https://www.rutaspirineos.org/rutas/gorges-de-la-fou-arles-sur-tech,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gorges-de-la-fou-arles-sur-tech_es.pdf,11/11/2025
99_img-1,"Imagen de la ruta 'GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p1_img1.jpeg.",image,99,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p1_img1.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,5 km",5.0,190.0,+550m / -565m,4:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es.pdf,11/11/2025
99_img-2,"Imagen de la ruta 'GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p1_img2.jpeg.",image,99,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p1_img2.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,5 km",5.0,190.0,+550m / -565m,4:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es.pdf,11/11/2025
99_img-3,"Imagen de la ruta 'GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p2_img1.jpeg.",image,99,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p2_img1.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,5 km",5.0,190.0,+550m / -565m,4:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es.pdf,11/11/2025
99_img-4,"Imagen de la ruta 'GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p2_img2.jpeg.",image,99,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p2_img2.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,5 km",5.0,190.0,+550m / -565m,4:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es.pdf,11/11/2025
99_img-5,"Imagen de la ruta 'GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p2_img3.jpeg.",image,99,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p2_img3.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,5 km",5.0,190.0,+550m / -565m,4:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es.pdf,11/11/2025
99_img-6,"Imagen de la ruta 'GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p4_img1.jpeg.",image,99,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p4_img1.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,5 km",5.0,190.0,+550m / -565m,4:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es.pdf,11/11/2025
99_img-7,"Imagen de la ruta 'GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p4_img2.jpeg.",image,99,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p4_img2.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,5 km",5.0,190.0,+550m / -565m,4:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es.pdf,11/11/2025
99_img-8,"Imagen de la ruta 'GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p4_img3.jpeg.",image,99,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_p4_img3.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,5 km",5.0,190.0,+550m / -565m,4:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es.pdf,11/11/2025
99_img-9,"Mapa cartográfico de la ruta 'GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_mapa.png.",image,99,9,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es_mapa.png,True,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 01: Cabo de Creus - El Puerto de la Selva,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"15,5 km",5.0,190.0,+550m / -565m,4:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-01-cabo-de-creus-puerto-de-la-selva_es.pdf,11/11/2025
100_img-1,"Imagen de la ruta 'GR 11 - Etapa 02: El Puerto de la Selva - Vilamaniscle'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es_p1_img1.jpeg.",image,100,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es_p1_img1.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 02: El Puerto de la Selva - Vilamaniscle,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"21,1 km",5.0,515.0,+925m / -775m,6:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es.pdf,11/11/2025
100_img-2,"Imagen de la ruta 'GR 11 - Etapa 02: El Puerto de la Selva - Vilamaniscle'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es_p1_img2.jpeg.",image,100,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es_p1_img2.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 02: El Puerto de la Selva - Vilamaniscle,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"21,1 km",5.0,515.0,+925m / -775m,6:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es.pdf,11/11/2025
100_img-3,"Imagen de la ruta 'GR 11 - Etapa 02: El Puerto de la Selva - Vilamaniscle'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es_p2_img1.jpeg.",image,100,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es_p2_img1.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 02: El Puerto de la Selva - Vilamaniscle,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"21,1 km",5.0,515.0,+925m / -775m,6:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es.pdf,11/11/2025
100_img-4,"Imagen de la ruta 'GR 11 - Etapa 02: El Puerto de la Selva - Vilamaniscle'. ubicada en nan, Cabo de Creus, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es_p2_img2.jpeg.",image,100,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es_p2_img2.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,,GR 11 - Etapa 02: El Puerto de la Selva - Vilamaniscle,Rutas por etapas y GRs,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"21,1 km",5.0,515.0,+925m / -775m,6:00h,,,https://www.rutaspirineos.org/rutas/gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-gr-11-transpirenaica-etapa-02-puerto-de-la-selva-vilamaniscle_es.pdf,11/11/2025
